,time (min),LS,time (min).1,UV
307,2.42547890382488,0.00334165952678524,2.5629466508918903,-1.271078537911e-05
308,2.43366868661823,0.00278939212618243,2.5711364336852403,1.24272104215345e-06
309,2.44185846941158,0.00141867031273314,2.5793262164785897,1.2365433203562599e-05
310,2.45004825220493,0.0008541414385776781,2.58751599927194,1.9492799701367998e-05
311,2.45823803499828,0.00228397190379747,2.59570578206529,2.2133370389184197e-05
312,2.46642781779163,0.00235216478481385,2.60389556485864,2.4175849977643802e-05
313,2.47461760058498,0.00226832168728437,2.6120853476519903,2.72432384631286e-05
314,2.48280738337833,0.00218447858975489,2.6202751304453398,2.9753505850881397e-05
315,2.49099716617168,0.0013808711301379198,2.6284649132387004,2.83167610788947e-05
316,2.4991869489650296,0.00142604251080592,2.63665469603205,2.44285959044897e-05
317,2.50737673175838,0.000613019576408668,2.6448444788253997,2.33774894529845e-05
318,2.51556651455173,-0.00020000335798803302,2.65303426161875,2.25493289767676e-05
319,2.5237562973450802,-0.000378778825794588,2.6612240444121,2.0952719901988298e-05
320,2.53194608013843,-0.000557554293601695,2.6694138272054504,2.26354288056094e-05
321,2.54013586293178,-0.000997483787302025,2.6776036099988,3.50641566534311e-05
322,2.54832564572513,4.44473661579182e-05,2.68579339279215,5.367155259649339e-05
323,2.55651542851848,0.000404706826488204,2.6939831755855,6.90076463733192e-05
324,2.56470521131183,0.000764966286819041,2.70217295837885,8.12051229285734e-05
325,2.57289499410518,0.000608543718069131,2.7103627411722004,8.92568596704426e-05
326,2.5810847768985297,0.000452121149320323,2.71855252396555,9.44341325964888e-05
327,2.5892745596918796,6.76652735184288e-05,2.7267423067589,9.940829995080408e-05
328,2.59746434248523,0.000591302326388461,2.7349320895522498,0.000103392232570216
329,2.6056541252785803,0.000592930500263883,2.7431218723456,0.000102897899836531
330,2.6138439080719302,0.0005928636057771481,2.7513116551389505,9.25073655768439e-05
331,2.6220336908652797,0.000592796711290414,2.7595014379323,7.32317338611476e-05
332,2.63022347365863,0.00110622442178891,2.7676912207256503,5.3727227433552205e-05
333,2.63841325645198,0.00161965213228686,2.775881003519,4.0486869930167797e-05
334,2.64660303924534,0.00151194289446269,2.78407078631235,3.26319070532933e-05
335,2.65479282203869,0.00140423365663852,2.7922605691057,2.98122005128099e-05
336,2.66298260483204,0.00079127745980005,2.80045035189905,3.05556840043906e-05
337,2.67117238762539,0.000978512028035015,2.8086401346924,3.1555461539863896e-05
338,2.6793621704187403,0.00128788408069107,2.81682991748575,3.10984218451674e-05
339,2.68755195321209,0.00140212563249806,2.8250197002790998,3.00023358147843e-05
340,2.6957417360054396,0.00141880193388052,2.83320948307245,2.8973377586766902e-05
341,2.70393151879879,0.000978264171834888,2.8413992658657996,2.7868067266613105e-05
342,2.7121213015921404,0.0005377264097887,2.84958904865915,2.6449208541260998e-05
343,2.7203110843854903,0.000913766322166735,2.8577788314525097,2.4463739746793697e-05
344,2.72850086717884,0.00128980623454532,2.86596861424586,2.15392359961925e-05
345,2.7366906499721897,0.0014582481312561699,2.8741583970392104,1.6884820697140804e-05
346,2.74488043276554,0.00100743513109361,2.88234817983256,1.03185217415987e-05
