,time (min),Molar Mass 1,time (min).1,Molar Mass 2,time (min).2,LS,time (min).3,UV
166,,,26.814652062422105,15463.509345077,23.4486513343551,0.0724467851957046,23.4468927739352,0.0365674512329031
167,,,26.822841845215503,15548.494459458001,23.4568411171485,0.0724719070841378,23.455082556728502,0.0366926790869865
168,,,26.831031628008798,15610.996144680501,23.4650308999418,0.0717939603360811,23.4632723395219,0.0367984622310866
169,,,26.839221410802196,15649.7801964531,23.4732206827352,0.0711160135880233,23.4714621223153,0.0368881183749338
170,,,26.8474111935955,15543.331942432,23.481410465528498,0.0725651519149674,23.4796519051086,0.0369636840831385
171,,,26.8556009763889,15505.3825083942,23.4896002483219,0.0728472369909969,23.487841687902,0.0370264367033351
172,,,26.8637907591822,15631.125636525401,23.497790031115198,0.0731293220670269,23.4960314706953,0.0370736875805767
173,,,26.871980541975603,15649.0187610603,23.5059798139086,0.0749709448486474,23.504221253488698,0.0371072357446859
174,,,26.880170324768898,15666.017089306,23.514169596701898,0.0763834881044471,23.512411036282,0.0371366358568784
175,,,26.8883601075623,15783.6278662337,23.522359379495303,0.076106481676649,23.520600819075398,0.0371628478469394
176,,,26.8965498903556,15719.5821806802,23.530549162288604,0.0758294752488509,23.5287906018687,0.0371815192332816
177,,,26.904739673149,15693.359664355301,23.538738945082002,0.0750564254953029,23.536980384662105,0.0371905610252034
178,,,26.9129294559423,15769.1400542184,23.5469287278753,0.0745826323637626,23.545170167455396,0.0371922984783431
179,,,26.9211192387357,15948.8494458845,23.5551185106687,0.0743530467879575,23.5533599502488,0.0371802369298931
180,,,26.929309021529,16202.567913936799,23.563308293462,0.0741234612121524,23.561549733042103,0.037155045396033
181,,,26.9374988043224,15848.420757401202,23.5714980762554,0.0730728967871562,23.5697395158355,0.037128034343675
182,,,26.945688587115697,15983.025852699298,23.5796878590487,0.072816921687325,23.577929298628803,0.037088763825747
183,,,26.953878369909102,15872.4856715778,23.587877641842102,0.0725609465874937,23.5861190814222,0.0370245616350219
184,,,26.962068152702397,15797.2334682131,23.5960674246354,0.0713594447818791,23.5943088642155,0.0369469491944396
185,,,26.970257935495802,16194.1810362682,23.604257207428798,0.0722890459929413,23.6024986470089,0.0368672443801371
186,,,26.978447718289104,16188.4073881999,23.6124469902222,0.07246592247788002,23.6106884298022,0.0367745996600987
187,,,26.9866375010825,16052.812066824099,23.620636773015498,0.0725050556968571,23.6188782125956,0.0366673983834732
188,,,26.9948272838758,16119.127004889198,23.628826555808896,0.0724753172828527,23.6270679953889,0.0365525516547575
189,,,27.003017066669198,16156.1232543766,23.637016338602198,0.0724455788688489,23.6352577781823,0.0364241176013853
190,,,27.0112068494625,16403.419315363797,23.645206121395503,0.0737030519125427,23.6434475609756,0.0362774262171161
191,,,27.019396632255898,16679.633055649298,23.6533959041889,0.0728290749803346,23.651637343769004,0.0361164199461461
192,,,27.0275864150492,16945.1312021926,23.661585686982303,0.0719550980481271,23.6598271265623,0.0359525225711575
193,,,27.0357761978426,17178.516281204098,23.6697754697756,0.0701044608059588,23.668016909355696,0.0357862034507653
194,,,27.0439659806359,16762.102614511597,23.677965252569,0.0702473511107529,23.676206692149,0.0356036913414637
195,,,27.052155763429298,16414.2365556163,23.6861550353623,0.0731613590300916,23.6843964749424,0.0353982241673614
