Method,Cell,Temperature,190.0,191.0,192.0,193.0,194.0,195.0,196.0,197.0,198.0,199.0,200.0,201.0,202.0,203.0,204.0,205.0,206.0,207.0,208.0,209.0,210.0,211.0,212.0,213.0,214.0,215.0,216.0,217.0,218.0,219.0,220.0,221.0,222.0,223.0,224.0,225.0,226.0,227.0,228.0,229.0,230.0,231.0,232.0,233.0,234.0,235.0,236.0,237.0,238.0,239.0,240.0,241.0,242.0,243.0,244.0,245.0,246.0,247.0,248.0,249.0,250.0
HV,1,60.0,899.857,901.001,904.633,907.639,912.17,914.627,923.462,923.462,923.767,918.549,906.509,886.276,852.875,818.268,779.877,748.596,716.232,696.289,673.355,653.275,642.334,632.996,626.007,614.502,607.132,600.708,597.046,592.819,589.371,583.923,583.923,580.627,576.965,573.395,569.534,565.292,558.64,548.309,538.727,528.824,519.516,510.452,502.335,490.219,479.614,469.894,462.83,457.062,452.484,449.326,446.64,443.161,443.161,442.017,440.674,440.674,440.674,440.674,441.208,441.833,441.833
HV,1,65.0,913.696,914.215,917.847,923.462,923.462,932.236,940.231,943.253,943.085,938.065,928.116,901.535,867.966,826.233,788.651,754.73,723.358,698.624,679.84,659.058,645.767,635.483,627.991,619.69,611.084,601.959,599.594,595.627,591.782,588.959,585.663,582.626,578.461,574.814,570.343,565.857,560.287,550.14,540.085,529.343,519.287,510.513,502.213,490.158,479.507,470.322,463.135,457.794,453.079,450.012,447.144,445.068,442.2,442.2,442.2,442.81,442.81,441.727,443.39,441.772,442.429
HV,1,70.0,930.725,930.115,936.478,938.904,938.843,945.175,946.167,946.457,946.762,946.777,936.447,914.566,880.325,835.724,798.187,760.468,729.462,704.605,685.593,662.979,649.124,637.65,630.081,623.871,614.441,606.567,601.807,599.045,595.062,591.248,588.318,585.175,581.024,577.209,572.876,567.734,563.065,551.91,540.68,529.51,519.135,509.964,501.801,489.883,479.996,470.52,462.891,457.977,453.69,450.211,445.847,445.847,444.229,442.673,442.169,441.864,441.864,441.864,441.864,444.153,442.551
HV,1,75.0,907.562,914.215,912.476,914.444,919.113,923.096,926.804,932.51,935.684,930.42,929.062,907.822,883.942,841.614,807.251,767.395,734.406,706.665,690.186,667.007,650.65,639.481,632.645,626.434,618.118,610.657,605.774,601.7,598.114,595.062,590.469,587.082,580.841,578.278,573.807,569.214,563.324,553.101,541.885,529.587,519.623,510.483,501.907,491.364,480.637,470.779,464.111,458.557,454.224,450.821,448.7,446.274,444.855,443.665,443.665,444.962,443.192,443.192,443.192,443.192,443.192
HV,1,80.0,877.747,876.556,881.027,884.094,886.795,889.557,892.227,895.508,899.231,906.067,903.671,890.61,873.795,840.088,805.13,766.922,738.678,708.603,691.422,667.099,653.229,641.235,633.301,626.694,619.354,611.176,604.645,603.027,599.289,595.016,591.644,587.631,583.542,579.178,574.234,568.787,563.751,554.596,542.328,530.96,519.821,510.941,502.563,492.157,481.598,472.549,465.195,460.098,453.949,452.103,449.036,445.969,445.969,443.817,443.817,443.817,443.817,443.817,443.817,444.473,444.473
HV,1,85.0,819.519,820.694,824.387,827.057,832.062,834.396,841.583,846.68,848.557,857.849,851.166,846.42,837.448,821.228,791.016,762.314,737.793,707.397,689.941,669.083,653.091,641.373,633.102,626.831,619.08,611.603,606.445,601.715,598.328,594.986,591.461,587.036,582.687,579.071,573.654,569.061,564.392,553.97,541.779,531.113,519.012,511.154,503.204,493.149,482.132,473.495,466.095,460.709,455.994,453.125,450.18,448.166,446.732,445.419,444.382,444.382,444.382,444.382,444.382,445.023,445.023
HV,1,90.0,751.48,754.364,760.147,764.496,767.929,773.163,775.818,780.304,786.316,791.321,790.1,788.849,786.53,775.269,763.458,745.895,721.039,701.279,683.899,660.095,649.033,638.336,630.463,624.619,615.784,607.574,603.47,599.411,595.917,592.102,589.432,585.617,581.94,577.576,572.51,568.68,563.4,552.17,541.931,530.823,521.347,511.368,503.647,494.278,483.307,473.877,467.438,461.487,457.352,453.491,450.836,449.738,446.671,446.671,447.266,447.266,445.694,445.709,445.267,445.267,445.877
HV,2,20.0,723.007,729.675,735.153,743.073,748.917,752.579,751.068,750.504,744.217,737.213,727.203,712.646,703.476,691.269,675.522,658.218,645.767,635.468,626.007,613.647,603.058,593.353,585.632,578.339,572.495,567.123,561.63,554.733,547.424,540.726,533.34,525.818,520.462,514.221,508.789,504.028,498.474,489.868,481.033,471.802,465.576,459.412,454.529,450.18,446.823,444.595,442.169,440.704,439.468,437.408,437.408,437.408,437.408,437.408,437.408,437.408,438.08,438.08,438.08,438.614,439.209
HV,2,25.0,725.098,732.361,737.396,747.391,751.083,753.265,753.693,752.853,747.528,739.059,725.662,713.623,702.118,691.589,676.743,660.019,646.088,635.803,626.465,613.708,602.646,593.75,585.602,575.79,569.473,566.818,561.554,554.047,546.631,540.329,532.898,526.413,520.523,514.313,508.896,504.181,498.398,489.502,480.911,472.458,465.82,459.9,454.712,450.897,447.418,444.885,442.932,441.254,439.606,439.606,438.431,437.897,437.897,437.363,437.363,437.363,437.927,438.812,438.812,438.812,438.812
HV,2,30.0,729.324,734.528,742.599,749.268,753.22,755.783,755.692,754.318,752.121,743.759,732.91,719.757,706.345,693.649,679.367,662.079,647.522,636.703,627.609,615.265,604.37,593.246,585.602,577.484,571.884,567.169,561.508,554.382,547.211,539.413,533.646,526.947,520.096,514.114,509.033,504.196,498.489,489.38,479.279,473.022,466.019,459.61,455.124,450.897,447.693,445.435,443.405,441.055,440.521,439.072,438.568,437.897,437.897,437.897,437.897,438.095,438.095,438.095,438.4,439.026,439.026
HV,2,35.0,732.483,739.838,746.201,751.205,756.912,757.675,759.521,758.224,755.234,750.076,734.497,723.77,708.145,694.717,681.366,664.185,648.636,635.696,627.945,614.975,604.187,594.879,586.075,578.262,572.327,567.139,562.988,553.879,547.318,540.283,532.913,526.23,519.882,514.664,508.972,504.303,498.779,490.25,481.079,473.694,466.171,460.724,455.521,451.141,448.059,445.74,442.184,442.184,440.033,440.033,438.553,438.553,437.82,437.82,437.82,437.82,437.82,439.377,439.987,439.301,439.178
HV,2,40.0,732.62,738.846,749.557,752.563,755.875,759.567,761.322,758.926,756.866,750.946,737.808,723.938,709.824,695.618,681.961,664.795,649.963,637.253,628.464,616.013,604.08,594.498,584.274,578.934,572.006,567.108,561.859,554.291,547.211,539.948,532.639,525.986,519.852,514.404,508.743,503.464,499.191,490.234,481.796,473.679,466.934,460.8,455.139,451.614,448.532,445.877,443.344,441.864,440.094,440.094,438.858,438.858,438.217,437.637,437.637,437.637,438.248,439.209,439.331,439.331,439.331
HV,2,45.0,738.113,744.217,751.587,754.684,758.575,764.297,764.297,762.894,759.811,755.112,746.796,730.667,711.06,698.502,686.539,666.275,650.894,638.611,629.181,616.669,605.087,594.574,585.8,578.705,572.739,566.284,562.485,554.794,546.783,539.917,533.279,526.276,519.867,514.236,508.82,503.952,500.168,491.043,482.376,473.892,466.949,461.716,456.207,451.904,448.868,445.709,443.985,442.596,440.918,440.231,438.049,438.675,438.675,438.156,438.156,438.156,438.156,438.583,438.583,439.041,439.59
HV,2,50.0,738.602,746.063,750.656,754.974,759.857,764.145,766.571,765.594,762.604,757.278,751.129,734.512,717.453,702.179,689.453,669.815,652.863,639.587,629.669,618.713,607.117,595.84,587.677,580.124,573.318,566.299,563.385,555.649,548.279,541.122,534.241,527.466,521.667,515.457,510.178,505.524,500.504,492.462,483.429,474.808,467.911,462.25,456.757,452.103,449.677,446.732,444.305,441.162,440.643,440.643,439.56,438.095,438.095,438.095,438.095,438.095,438.705,438.705,439.301,439.423,440.002
HV,2,55.0,741.791,748.26,752.655,758.209,761.765,765.961,771.393,768.402,765.839,761.169,752.304,740.891,720.764,702.454,691.696,671.295,655.197,641.693,631.577,621.368,607.483,596.985,588.593,580.75,574.097,569.061,564.163,557.068,549.835,542.221,535.828,528.564,522.614,516.434,511.078,506.622,501.709,493.637,484.924,476.425,469.238,462.845,457.687,453.43,449.493,446.609,443.802,443.268,440.659,440.659,439.514,439.514,438.599,438.599,438.599,438.919,438.919,438.919,438.919,439.423,440.14
HV,2,60.0,750.809,755.081,758.377,763.824,767.654,770.966,776.611,776.611,774.49,769.241,761.475,751.999,730.682,709.29,696.762,679.916,661.148,646.423,635.193,625.946,612.976,601.395,591.37,583.038,576.599,570.267,565.704,560.516,552.734,544.8,538.055,530.914,524.261,517.99,512.497,507.446,502.792,495.834,486.465,477.829,470.505,464.325,458.084,453.69,450.531,448.09,445.694,443.268,441.162,441.162,440.613,440.094,439.056,439.056,439.056,439.056,440.735,439.194,439.194,439.728,440.384
HV,2,65.0,754.684,758.24,763.0,768.356,771.851,775.085,780.289,781.876,780.258,774.612,767.548,756.104,738.907,716.492,699.86,684.036,664.2,649.338,636.505,626.678,614.746,603.577,592.728,585.052,577.682,571.06,566.422,559.128,553.68,545.959,538.559,531.998,525.36,519.363,513.214,508.286,503.281,497.711,487.885,479.095,471.512,465.012,459.747,455.017,451.447,448.425,446.381,443.024,441.864,441.864,440.262,440.262,439.636,439.636,439.636,439.636,440.109,440.109,440.796,440.796,440.796
HV,2,70.0,740.768,749.847,753.632,756.622,760.818,765.411,769.363,773.209,772.308,770.325,764.511,754.257,735.535,716.461,700.424,686.523,665.985,649.948,637.131,627.396,615.662,603.897,593.338,585.312,577.454,572.128,566.818,562.836,554.871,546.6,540.268,532.349,526.627,520.462,514.008,508.85,502.792,498.535,489.426,480.423,472.824,465.881,460.51,456.482,452.347,448.914,447.22,444.901,443.283,442.841,441.513,440.033,440.033,440.033,440.536,440.536,440.536,440.948,440.933,441.513,441.223
HV,2,75.0,736.511,743.393,749.374,754.074,757.675,763.809,767.563,769.028,770.432,769.928,763.565,754.669,738.342,718.109,700.653,686.966,665.405,649.551,636.688,627.258,614.365,602.737,590.714,585.083,577.316,570.511,566.33,562.134,554.779,547.18,540.329,532.578,526.443,519.852,514.496,509.598,504.379,499.664,488.007,481.461,473.953,467.331,461.975,456.955,453.354,450.15,448.013,445.435,444.29,441.803,441.803,441.803,441.803,441.803,440.872,442.612,442.612,441.299,441.589,441.589,442.108
HV,2,80.0,715.698,724.899,728.348,733.856,745.438,750.046,752.457,754.959,759.109,757.431,755.63,746.841,731.903,714.432,699.097,685.516,665.359,648.819,635.406,627.304,614.38,602.875,592.758,584.29,577.682,571.701,566.483,562.042,554.123,546.539,539.627,533.188,526.108,520.05,514.648,509.674,504.578,499.847,491.18,481.903,474.579,468.002,462.555,457.733,454.346,450.851,448.166,446.259,443.359,443.359,441.742,441.742,441.742,441.193,442.245,442.245,441.635,441.635,442.078,443.192,442.322
HV,2,85.0,702.164,707.657,711.349,716.629,722.946,729.797,737.9,744.034,746.231,746.231,745.438,737.473,723.633,710.739,697.556,683.487,663.101,648.438,637.054,627.426,614.609,602.142,593.094,584.549,577.82,571.411,567.108,562.744,555.222,547.043,540.497,534.149,527.344,520.401,515.64,510.712,506.027,500.763,492.05,483.612,476.303,469.04,463.287,458.817,455.2,452.057,449.402,446.808,444.077,444.077,443.497,442.245,442.245,441.65,441.65,441.65,441.65,442.215,443.146,443.146,443.146
HV,2,90.0,678.055,685.043,689.545,694.977,700.485,703.812,708.984,715.134,719.528,720.23,720.23,717.621,709.32,699.966,689.621,670.914,658.661,644.241,633.484,624.496,611.359,599.38,590.561,582.687,576.065,570.618,566.132,561.005,553.711,546.143,539.474,532.486,526.489,520.798,515.854,510.712,505.234,501.053,492.737,483.932,476.547,470.047,464.203,459.488,455.46,451.92,450.058,447.769,446.106,444.824,442.459,442.459,442.459,442.459,442.459,442.459,442.627,443.573,443.573,443.573,443.573
Absorbance,1,20.0,1.83072,1.82389,1.81772,1.81243,1.80986,1.80178,1.79635,1.78707,1.77114,1.74535,1.70872,1.64553,1.56332,1.46772,1.3649,1.25785,1.15728,1.06151,0.983017,0.915726,0.860093,0.812258,0.76847,0.742497,0.711696,0.687259,0.666635,0.648754,0.629629,0.618187,0.606563,0.591401,0.571383,0.552262,0.52939,0.500149,0.469582,0.442079,0.409036,0.366917,0.317476,0.268755,0.217365,0.171254,0.130026,0.0958097,0.0636423,0.0333789,0.00972397,-0.00749955,-0.0266674,-0.0343395,-0.0472541,-0.055747,-0.06588,-0.0678928,-0.0701734,-0.0755832,-0.08078,-0.0835207,-0.0870641
Absorbance,1,25.0,1.88004,1.87346,1.86661,1.85918,1.8559,1.85016,1.84184,1.83322,1.81493,1.79069,1.75029,1.68534,1.59724,1.49444,1.38803,1.27663,1.17068,1.07112,0.992299,0.921436,0.86629,0.816768,0.772032,0.745944,0.714049,0.689768,0.669463,0.649982,0.63092,0.619717,0.607203,0.592218,0.573273,0.554934,0.531242,0.501361,0.471176,0.445526,0.40982,0.367312,0.318795,0.272366,0.220386,0.175424,0.131535,0.0973693,0.0665526,0.0367476,0.01198,-0.00609118,-0.0251487,-0.0333726,-0.0462669,-0.0548185,-0.0645569,-0.0681235,-0.0686817,-0.0757426,-0.081041,-0.0829972,-0.0854581
Absorbance,1,30.0,1.92223,1.91493,1.9078,1.90063,1.89828,1.89041,1.8845,1.87668,1.85852,1.83165,1.78819,1.71953,1.62937,1.52007,1.40808,1.29334,1.18441,1.08223,0.999508,0.928392,0.872086,0.82112,0.774868,0.749653,0.714752,0.69146,0.6706,0.651248,0.632436,0.621172,0.606399,0.593153,0.573304,0.554932,0.531405,0.500756,0.471212,0.445834,0.41064,0.367665,0.320862,0.273694,0.222921,0.177367,0.133791,0.100598,0.0683634,0.0385809,0.0135117,-0.00435874,-0.0240456,-0.0318087,-0.0444907,-0.053638,-0.0639583,-0.066397,-0.0683833,-0.0732947,-0.0785344,-0.0818474,-0.085312
Absorbance,1,35.0,1.97853,1.96947,1.96223,1.95649,1.95163,1.94292,1.93751,1.92871,1.9107,1.88155,1.83744,1.76306,1.66654,1.55154,1.43157,1.31063,1.19777,1.09441,1.00966,0.936735,0.875557,0.824811,0.779065,0.751473,0.717753,0.692468,0.670505,0.652014,0.632681,0.620552,0.607149,0.591767,0.574395,0.555268,0.531971,0.500767,0.471186,0.4446,0.411595,0.370196,0.321941,0.274069,0.222971,0.179436,0.136359,0.101854,0.0705619,0.0393069,0.0148113,-0.00228276,-0.0220329,-0.0308446,-0.0430396,-0.052832,-0.0628617,-0.0661571,-0.067666,-0.0738141,-0.0779668,-0.082093,-0.0847948
Absorbance,1,40.0,2.05838,2.04934,2.04125,2.03164,2.02777,2.01836,2.01208,2.00366,1.98423,1.95369,1.90552,1.82268,1.71339,1.59175,1.46276,1.33248,1.21639,1.10745,1.01962,0.944094,0.882975,0.828089,0.781099,0.754554,0.720217,0.694844,0.67355,0.653367,0.632766,0.620358,0.608456,0.593942,0.575443,0.556942,0.531822,0.502339,0.471506,0.444994,0.412324,0.370278,0.322005,0.276236,0.224521,0.179824,0.139104,0.104191,0.0718833,0.0416551,0.0171514,-0.0011296,-0.0207828,-0.0295468,-0.0437864,-0.051147,-0.0616498,-0.0645916,-0.0667047,-0.0724884,-0.0781764,-0.0817387,-0.0835482
Absorbance,1,45.0,2.14549,2.13473,2.12652,2.11815,2.1116,2.10104,2.09581,2.08621,2.06661,2.03396,1.98168,1.89007,1.76951,1.63409,1.49507,1.35647,1.23569,1.12294,1.02911,0.952079,0.889742,0.833895,0.785038,0.758094,0.721731,0.696676,0.673327,0.655093,0.636546,0.622874,0.608001,0.593501,0.57511,0.556662,0.531524,0.501311,0.474287,0.447046,0.414212,0.371059,0.32329,0.276602,0.227151,0.182345,0.140461,0.106136,0.0745024,0.0441867,0.0194035,0.00144229,-0.0182324,-0.0262011,-0.0409815,-0.0496415,-0.0606296,-0.0642037,-0.0664549,-0.072712,-0.0765432,-0.0800451,-0.0833232
Absorbance,1,50.0,2.28458,2.27113,2.26071,2.2499,2.24184,2.23159,2.225,2.21537,2.19502,2.15696,2.0938,1.98716,1.84723,1.6935,1.54079,1.38849,1.25887,1.14237,1.04446,0.963738,0.898465,0.841749,0.790772,0.762427,0.72762,0.699939,0.677481,0.657048,0.63705,0.625493,0.611839,0.59571,0.5757,0.557698,0.53359,0.504839,0.474272,0.447881,0.415291,0.371178,0.323151,0.278143,0.229521,0.184626,0.142894,0.108008,0.0765969,0.0460894,0.0206207,0.00408357,-0.01698,-0.0249316,-0.0398226,-0.0480241,-0.0580167,-0.0629594,-0.0642901,-0.0701803,-0.0748704,-0.0797326,-0.0817083
Absorbance,1,55.0,2.38936,2.37419,2.36191,2.3487,2.33935,2.3277,2.3185,2.31033,2.28814,2.25074,2.18274,2.06562,1.91537,1.74559,1.58201,1.42241,1.28365,1.16022,1.06076,0.97733,0.908412,0.85137,0.799078,0.770842,0.734237,0.707624,0.683791,0.664342,0.643488,0.630635,0.616134,0.600874,0.582178,0.562076,0.538829,0.508315,0.478765,0.451471,0.417421,0.373281,0.326406,0.278769,0.230594,0.187249,0.14456,0.11012,0.0788694,0.0473556,0.0236296,0.004608,-0.0142682,-0.0236827,-0.0369759,-0.0470923,-0.0580309,-0.060117,-0.0637539,-0.0685266,-0.0734685,-0.0769125,-0.0803495
Absorbance,1,60.0,2.48,2.4623,2.44785,2.43348,2.42219,2.41129,2.40043,2.39022,2.37026,2.33469,2.26647,2.14231,1.97999,1.79896,1.62205,1.45409,1.31111,1.18128,1.07836,0.991837,0.922713,0.863441,0.810572,0.782211,0.744206,0.715097,0.693324,0.672906,0.651842,0.638225,0.623801,0.607965,0.587314,0.570934,0.546135,0.516166,0.485383,0.455571,0.421768,0.377889,0.329335,0.282036,0.233263,0.189623,0.148472,0.112682,0.0809247,0.0504679,0.0260215,0.00821885,-0.011746,-0.0219792,-0.0350065,-0.0443214,-0.0542415,-0.0581779,-0.0600359,-0.0662639,-0.0722995,-0.0749332,-0.0788546
Absorbance,1,65.0,2.54564,2.52246,2.50297,2.48398,2.47472,2.47551,2.47301,2.46949,2.4522,2.41953,2.35101,2.22086,2.0452,1.85186,1.66445,1.48617,1.33713,1.20272,1.09621,1.0079,0.938648,0.878074,0.824556,0.795289,0.756326,0.72921,0.706983,0.686,0.6645,0.651624,0.635957,0.621297,0.599166,0.580359,0.555956,0.524734,0.492697,0.462462,0.425977,0.380566,0.331806,0.283864,0.234167,0.190572,0.149978,0.115285,0.0836788,0.0527438,0.0291873,0.0111865,-0.00827524,-0.0168558,-0.0318136,-0.0407026,-0.0508941,-0.054791,-0.0572884,-0.0626292,-0.0686339,-0.0724175,-0.0754889
Absorbance,1,70.0,2.61346,2.59162,2.57449,2.55665,2.54485,2.52959,2.51973,2.5088,2.49254,2.46256,2.40512,2.28246,2.10375,1.90304,1.70707,1.52166,1.36642,1.22871,1.11721,1.02776,0.956158,0.893871,0.839212,0.81014,0.771702,0.744588,0.720493,0.700725,0.680645,0.665003,0.650559,0.632228,0.61088,0.591946,0.566398,0.5335,0.501595,0.469425,0.429326,0.382643,0.329494,0.28252,0.233455,0.189422,0.149445,0.116126,0.0847928,0.054454,0.0303568,0.013401,-0.00611462,-0.0148228,-0.0277213,-0.0368873,-0.0495477,-0.0511271,-0.0538233,-0.0597554,-0.0655794,-0.0683445,-0.0713382
Absorbance,1,75.0,2.52153,2.50194,2.4859,2.47028,2.45887,2.44514,2.43583,2.42628,2.4157,2.39523,2.35641,2.26301,2.11275,1.92749,1.73491,1.5491,1.39043,1.24817,1.13629,1.045,0.969704,0.908495,0.853286,0.822629,0.784901,0.755589,0.732493,0.711711,0.692224,0.677784,0.661799,0.642744,0.621644,0.600024,0.575057,0.540676,0.507315,0.474989,0.433856,0.383146,0.331084,0.282772,0.234818,0.192055,0.151872,0.118147,0.088206,0.0588838,0.0354178,0.0186733,-0.0019334,-0.00977308,-0.023502,-0.0320769,-0.0416611,-0.0453284,-0.0489838,-0.0552114,-0.0597944,-0.062619,-0.0669146
Absorbance,1,80.0,2.34372,2.32878,2.31639,2.30424,2.29673,2.285,2.27709,2.27393,2.26193,2.25204,2.23367,2.17159,2.06238,1.91173,1.73658,1.55871,1.40295,1.26192,1.14773,1.05342,0.979252,0.913941,0.860181,0.827608,0.789194,0.76007,0.737089,0.716634,0.69541,0.681388,0.665492,0.646389,0.623485,0.602796,0.578465,0.544906,0.510282,0.477869,0.436255,0.386712,0.334838,0.285739,0.237905,0.197046,0.156409,0.124324,0.09304,0.063411,0.0404297,0.0240357,0.00405911,-0.00415394,-0.0183117,-0.0259963,-0.0367948,-0.042188,-0.0439629,-0.0502639,-0.0564325,-0.0574797,-0.0612278
Absorbance,1,85.0,2.06341,2.05502,2.0443,2.03846,2.03408,2.02525,2.02132,2.01774,2.01234,2.00803,1.99871,1.96842,1.90781,1.80954,1.67691,1.52862,1.38901,1.255,1.14356,1.05288,0.977596,0.913253,0.856011,0.825303,0.788075,0.757519,0.733368,0.713569,0.692491,0.677637,0.663605,0.643524,0.621374,0.600855,0.57559,0.544962,0.509422,0.477747,0.436335,0.388115,0.337795,0.289912,0.240758,0.199592,0.159569,0.128366,0.0980584,0.0681099,0.0459964,0.0295587,0.00821798,0.00172772,-0.0120571,-0.0219117,-0.0333898,-0.0365421,-0.0384259,-0.0443586,-0.0504858,-0.0540411,-0.0570987
Absorbance,1,90.0,1.74292,1.73756,1.73121,1.72624,1.72335,1.72007,1.71591,1.71489,1.71166,1.71046,1.70787,1.69401,1.6664,1.61452,1.53743,1.43172,1.32256,1.20934,1.11074,1.02645,0.958088,0.894655,0.84052,0.8111,0.773418,0.744671,0.722818,0.703292,0.681943,0.667554,0.652941,0.635615,0.613098,0.592377,0.568939,0.53802,0.505955,0.471513,0.433327,0.386099,0.338745,0.291187,0.243112,0.205045,0.164437,0.133787,0.103276,0.0741543,0.052096,0.0345832,0.0145889,0.00666243,-0.00725235,-0.0165206,-0.0267878,-0.0304095,-0.0325475,-0.0403366,-0.0467868,-0.0491612,-0.0525205
Absorbance,2,20.0,1.62816,1.62682,1.62451,1.61998,1.61514,1.5993,1.57901,1.54739,1.50495,1.45483,1.40145,1.33051,1.25843,1.18106,1.10686,1.0336,0.96264,0.890765,0.832047,0.779949,0.732117,0.685703,0.640077,0.611358,0.571353,0.5369,0.502769,0.474025,0.441392,0.413717,0.382702,0.350511,0.318706,0.28906,0.258295,0.224346,0.193057,0.1677,0.139428,0.10426,0.0724973,0.0476371,0.0227226,0.00503382,-0.0119049,-0.0211073,-0.0323783,-0.0444105,-0.052127,-0.0564673,-0.0649453,-0.0659722,-0.072103,-0.0764826,-0.0817137,-0.0827129,-0.0821837,-0.0873087,-0.0908269,-0.0944733,-0.0971842
Absorbance,2,25.0,1.63544,1.63335,1.63179,1.62986,1.62403,1.61065,1.59069,1.56183,1.51752,1.46813,1.41176,1.33892,1.26546,1.18604,1.11168,1.03612,0.963239,0.892708,0.833202,0.778833,0.730565,0.684426,0.637761,0.609694,0.567746,0.534075,0.50073,0.472414,0.438504,0.412001,0.379948,0.349382,0.317448,0.287466,0.257722,0.224543,0.193776,0.166973,0.139299,0.105437,0.0737989,0.0484571,0.0243939,0.00646896,-0.0105514,-0.021947,-0.0303036,-0.0428274,-0.0505534,-0.0546991,-0.0637432,-0.0648701,-0.0702845,-0.0748889,-0.0821258,-0.082931,-0.0821177,-0.0859686,-0.0899783,-0.0929002,-0.0960477
Absorbance,2,30.0,1.65023,1.64798,1.64663,1.64237,1.64044,1.62704,1.61003,1.58235,1.53852,1.48833,1.42736,1.35523,1.27699,1.19878,1.12111,1.04558,0.971447,0.898374,0.838726,0.783727,0.735563,0.688465,0.640406,0.610651,0.570207,0.535384,0.502447,0.472098,0.438812,0.411404,0.381781,0.349827,0.319085,0.289749,0.259266,0.225452,0.194838,0.169422,0.140734,0.107444,0.0751096,0.0504709,0.026299,0.0081884,-0.00922404,-0.0184831,-0.0288425,-0.0408046,-0.0489657,-0.0539712,-0.0630408,-0.0627661,-0.0703106,-0.0740351,-0.0807754,-0.0811005,-0.0815991,-0.0848194,-0.0902216,-0.0924817,-0.0953814
Absorbance,2,35.0,1.66025,1.66013,1.65686,1.65443,1.65266,1.63966,1.62614,1.59951,1.55603,1.50417,1.44434,1.36741,1.28967,1.20909,1.12877,1.05204,0.977763,0.903551,0.841735,0.78689,0.737248,0.689255,0.64214,0.610475,0.568995,0.536461,0.503333,0.472656,0.438944,0.411646,0.381612,0.349874,0.318379,0.290692,0.259516,0.226275,0.19443,0.171069,0.142919,0.110525,0.0774734,0.0518369,0.0269829,0.00991694,-0.00529962,-0.0152736,-0.0265808,-0.0400649,-0.0469087,-0.0514988,-0.0615138,-0.0624609,-0.0667365,-0.0730866,-0.0802634,-0.0798523,-0.0806959,-0.0843597,-0.0893731,-0.0917562,-0.093091
Absorbance,2,40.0,1.66716,1.6641,1.66401,1.66131,1.65858,1.64886,1.6341,1.61043,1.57042,1.5163,1.45571,1.38042,1.29815,1.21598,1.1359,1.05387,0.980423,0.906169,0.843741,0.788003,0.737278,0.687701,0.639782,0.611639,0.570489,0.535018,0.502213,0.471927,0.438703,0.411096,0.380259,0.349931,0.317523,0.288395,0.258554,0.224798,0.195427,0.171174,0.143436,0.110328,0.0796172,0.054016,0.0294486,0.0118775,-0.00480317,-0.0150851,-0.025242,-0.0379406,-0.046394,-0.050452,-0.0595895,-0.0598731,-0.0681022,-0.0720343,-0.0797967,-0.0787113,-0.0789132,-0.0838324,-0.0884308,-0.0920857,-0.0945429
Absorbance,2,45.0,1.68721,1.68197,1.6796,1.67703,1.67373,1.66573,1.65351,1.63114,1.59164,1.53812,1.47627,1.39765,1.31435,1.22942,1.14774,1.06421,0.987342,0.912976,0.848152,0.790077,0.741013,0.692027,0.64242,0.611939,0.570811,0.534883,0.503459,0.473328,0.438842,0.411655,0.381341,0.350131,0.317572,0.290754,0.260034,0.226733,0.196757,0.173447,0.146567,0.112873,0.0804588,0.0563756,0.0337238,0.0151358,-0.00144599,-0.0133229,-0.0233441,-0.0352171,-0.0437899,-0.0471206,-0.0584017,-0.0582798,-0.0666515,-0.0709119,-0.0774223,-0.0780462,-0.0791409,-0.0826574,-0.087734,-0.0902808,-0.0936264
Absorbance,2,50.0,1.69328,1.69025,1.68777,1.6824,1.67985,1.67391,1.66355,1.64447,1.6081,1.55919,1.49631,1.41772,1.33291,1.24448,1.16111,1.0754,0.997508,0.920151,0.856656,0.79908,0.746549,0.697886,0.648953,0.618814,0.575819,0.541476,0.509661,0.477469,0.44461,0.417167,0.386816,0.35449,0.324445,0.297381,0.266534,0.232546,0.202908,0.178175,0.151443,0.117601,0.0855429,0.0606913,0.0365818,0.0179116,0.00201381,-0.0101455,-0.0206746,-0.0333276,-0.0425564,-0.0469459,-0.0566209,-0.0582645,-0.0651863,-0.0684051,-0.0750053,-0.0782557,-0.078261,-0.0819344,-0.0863525,-0.0895162,-0.0920025
Absorbance,2,55.0,1.70469,1.69856,1.69719,1.69338,1.69171,1.6833,1.67706,1.65965,1.62647,1.58027,1.52037,1.44051,1.35402,1.26287,1.17638,1.08888,1.00926,0.929815,0.865733,0.806419,0.754062,0.702723,0.654089,0.624008,0.582051,0.546871,0.513924,0.48362,0.451821,0.422862,0.39314,0.361609,0.329659,0.302173,0.272207,0.239099,0.209771,0.183656,0.15675,0.123288,0.0908709,0.0646571,0.0408469,0.0211827,0.00354226,-0.00794169,-0.0193829,-0.0320198,-0.0404465,-0.0461971,-0.0558813,-0.0568893,-0.0632966,-0.067675,-0.0742993,-0.0758741,-0.0759612,-0.0806319,-0.0839146,-0.0882947,-0.0917442
